administrative_area_code,longitude,road_name,date,sprayer,supporting_staff,detective,day_of_week,meeting_location,locksmith,neighborhood,latitude,police_officer,meeting_time,year
67000180,120.3017453,,2023/11/13,,,,,,,豐榮里,23.0277534,,,112
67000180,120.3067915,,2023/11/13,,,,,,,武安里,23.0327285,,,112
67000340,120.2202587,,2023/11/13,,,,,,,仁愛里,23.0025898,,,112
67000310,120.227472,,2023/11/13,,,,,,,安康里,23.0158435,,,112
67000320,120.2361273,,2023/11/13,,,,,,,虎尾里,22.9791309,,,112
67000330,120.1964522,,2023/11/13,,,,,,,建南里,22.9572284,,,112
67000340,120.1914018,,2023/11/14,,,,,,,大和里,23.0153463,,,112
67000340,120.1827435,,2023/11/14,,,,,,,大港里,23.0104452,,,112
67000340,120.1914018,,2023/11/14,,,,,,,大和里,23.0153463,,,112
67000340,120.1827435,,2023/11/14,,,,,,,大港里,23.0104452,,,112
67000120,120.1733631,,2023/11/14,,,,,,,建南里,23.1500415,,,112
67000120,120.1733631,,2023/11/14,,,,,,,建南里,23.1500415,,,112
67000330,120.19537,,2023/11/14,,,,,,,新興里,22.9799434,,,112
67000160,120.1011836,,2023/11/14,,,,,,,西甲里,23.2054945,,,112
67000070,120.2397336,,2023/11/14,,,,,,,新興里,23.1763401,,,112
67000280,120.2851636,,2023/11/14,,,,,,,南保里,22.96885,,,112
67000280,120.2851636,,2023/11/14,,,,,,,南保里,22.96885,,,112
67000370,120.1719199,,2023/11/15,,,,,,,西賢里,23.0039814,,,112
67000340,120.2079953,,2023/11/15,,,,,,,立人里,23.008515,,,112
67000340,120.1813004,,2023/11/15,,,,,,,賢北里,23.006719,,,112
67000310,120.2440609,,2023/11/15,,,,,,,復興里,22.9969297,,,112
67000310,120.2440609,,2023/11/15,,,,,,,復興里,22.9969297,,,112
67000140,120.2195374,,2023/11/15,,,,,,,港東里,23.1242224,,,112
67000320,120.224226,,2023/11/15,,,,,,,仁和里,22.9591394,,,112
67000320,120.2354061,,2023/11/15,,,,,,,和平里,22.9745842,,,112
67000070,120.2498305,,2023/11/15,,,,,,,大埕里,23.1862879,,,112
67000070,120.2498305,,2023/11/15,,,,,,,大埕里,23.1862879,,,112
67000310,120.251994,,2023/11/16,,,,,,,正強里,23.0294884,,,112
67000310,120.2426185,,2023/11/16,,,,,,,塩行里,23.0388385,,,112
67000350,120.2130451,,2023/11/16,,,,,,,溪北里,23.0255799,,,112
67000370,120.1914018,,2023/11/16,,,,,,,藥王里,22.9992346,,,112
67000330,120.1899588,,2023/11/16,,,,,,,文華里,22.98611,,,112
67000180,120.2887685,,2023/11/16,,,,,,,北勢里,23.0506082,,,112
67000290,120.330578,,2023/11/16,,,,,,,五甲里,22.9465711,,,112
67000290,120.330578,,2023/11/16,,,,,,,五甲里,22.9465711,,,112
67000340,120.2040991,,2023/11/17,,,,,,,北華里,23.0008064,,,112
67000340,120.224226,,2023/11/17,,,,,,,元寶里,23.0114904,,,112
67000320,120.2152092,,2023/11/17,,,,,,,成大里,22.9976069,,,112
67000370,120.2072739,,2023/11/17,,,,,,,赤嵌里,22.9972549,,,112
67000070,120.241176,,2023/11/17,,,,,,,油車里,23.1907984,,,112
67000070,120.2368486,,2023/11/17,,,,,,,北勢里,23.2064745,,,112
67000070,120.2498305,,2023/11/17,,,,,,,大埕里,23.1862879,,,112
67000120,120.1813004,,2023/11/17,,,,,,,東寧里,23.1624709,,,112
67000160,120.1011836,,2023/11/17,,,,,,,西甲里,23.2054945,,,112
67000160,120.161817,,2023/11/17,,,,,,,長榮里,23.1900666,,,112
67000160,120.14085,,2023/11/17,,,,,,,將軍里,23.20435,,,112
67000290,120.3219289,,2023/11/17,,,,,,,山西里,22.9671673,,,112
67000290,120.3421093,,2023/11/17,,,,,,,東勢里,22.9521957,,,112
67000270,120.2455033,,2023/11/18,,,,,,,仁德里,22.9657583,,,112
67000270,120.2656955,,2023/11/18,,,,,,,仁義里,22.9695788,,,112
67000310,120.2772325,,2023/11/18,,,,,,,西勢里,23.0154649,,,112
67000340,120.2036668,,2023/11/18,,,,,,,成德里,23.0134491,,,112
67000320,120.324812,,2023/11/18,,,,,,,新東里,23.3152926,,,112
67000330,120.1885158,,2023/11/18,,,,,,,金華里,22.9796984,,,112
67000190,120.2772325,,2023/11/18,,,,,,,南關里,23.1174403,,,112
67000190,120.2945362,,2023/11/18,,,,,,,文昌里,23.1137915,,,112
67000180,120.3067915,,2023/11/18,,,,,,,武安里,23.0327285,,,112
67000180,120.3017453,,2023/11/18,,,,,,,豐榮里,23.0277534,,,112
67000370,120.2072739,,2023/11/19,,,,,,,赤嵌里,22.9972549,,,112
67000360,120.1740847,,2023/11/19,,,,,,,華平里,22.9948005,,,112
67000340,120.2121306,,2023/11/19,,,,,,,大光里,23.0106091,,,112
67000340,120.1978952,,2023/11/19,,,,,,,文元里,23.0146579,,,112
67000320,120.2440609,,2023/11/19,,,,,,,復興里,22.9969297,,,112
67000320,120.2332423,,2023/11/19,,,,,,,自強里,22.9824198,,,112
67000320,120.2354061,,2023/11/19,,,,,,,和平里,22.9745842,,,112
67000330,120.1928448,,2023/11/19,,,,,,,廣州里,22.9841637,,,112
67000330,120.1928448,,2023/11/19,,,,,,,廣州里,22.9841637,,,112
67000330,120.1957308,,2023/11/19,,,,,,,新昌里,22.9835601,,,112
67000010,120.3111166,,2023/11/20,,,,,,,三仙里,23.3121679,,,112
67000010,120.3089541,,2023/11/20,,,,,,,永平里,23.3119567,,,112
67000370,120.2072739,,2023/11/20,,,,,,,赤嵌里,22.9972549,,,112
67000370,120.1964522,,2023/11/20,,,,,,,南美里,22.9948212,,,112
67000360,120.1671861,,2023/11/20,,,,,,,天妃里,23.0007598,,,112
67000310,120.225308,,2023/11/20,,,,,,,尚頂里,23.0263645,,,112
67000310,120.2613689,,2023/11/20,,,,,,,南灣里,22.9986674,,,112
67000330,120.1776926,,2023/11/20,,,,,,,佛壇里,22.9195212,,,112
67000330,120.1776926,,2023/11/20,,,,,,,佛壇里,22.9195212,,,112
67000070,120.2534363,,2023/11/20,,,,,,,晋江里,23.18083,,,112
67000070,120.2498305,,2023/11/20,,,,,,,巷口里,23.1782361,,,112
67000070,120.2555998,,2023/11/20,,,,,,,東角里,23.1850701,,,112
67000370,120.2072739,,2023/11/21,,,,,,,郡王里,22.986515,,,112
67000370,120.1926879,,2023/11/21,,,,,,,淺草里,22.9950875,,,112
67000340,120.1921233,,2023/11/21,,,,,,,大豐里,23.0078107,,,112
67000340,120.1813004,,2023/11/21,,,,,,,賢北里,23.006719,,,112
67000310,120.251994,,2023/11/21,,,,,,,正強里,23.0294884,,,112
67000310,120.232521,,2023/11/21,,,,,,,塩洲里,23.0423005,,,112
67000330,120.1870727,,2023/11/21,,,,,,,文南里,22.9840282,,,112
67000330,120.1870727,,2023/11/21,,,,,,,文南里,22.9840282,,,112
67000310,120.262788,,2023/11/22,,,,,,,塩興里,23.0211799,,,112
67000310,120.232521,,2023/11/22,,,,,,,塩洲里,23.0423005,,,112
67000310,120.262788,,2023/11/22,,,,,,,塩興里,23.0211799,,,112
67000350,120.2195374,,2023/11/22,,,,,,,新順里,23.0436829,,,112
67000350,120.2209801,,2023/11/22,,,,,,,安順里,23.0500919,,,112
67000350,120.1791357,,2023/11/22,,,,,,,海西里,23.0306699,,,112
67000070,120.241176,,2023/11/22,,,,,,,油車里,23.1907984,,,112
67000070,120.241176,,2023/11/22,,,,,,,油車里,23.1907984,,,112
67000190,120.3003035,,2023/11/22,,,,,,,光文里,23.1340393,,,112
67000190,120.3003035,,2023/11/22,,,,,,,光文里,23.1340393,,,112
67000290,120.3464333,,2023/11/22,,,,,,,龜洞里,22.8989806,,,112
67000290,120.3363438,,2023/11/22,,,,,,,北勢里,22.9695026,,,112
67000290,120.3219289,,2023/11/22,,,,,,,山西里,22.9671673,,,112
67000010,120.3111166,,2023/11/23,,,,,,,三仙里,23.3121679,,,112
67000010,120.2902105,,2023/11/23,,,,,,,南紙里,23.2984982,,,112
67000010,120.3089541,,2023/11/23,,,,,,,永平里,23.3119567,,,112
67000190,120.3349024,,2023/11/23,,,,,,,嘉北里,23.1428247,,,112
67000180,120.3233704,,2023/11/23,,,,,,,東榮里,23.0325916,,,112
67000280,120.2786746,,2023/11/23,,,,,,,南興里,22.9708824,,,112
67000280,120.2851636,,2023/11/23,,,,,,,南保里,22.96885,,,112
67000280,120.2909314,,2023/11/23,,,,,,,辜厝里,22.9649562,,,112
67000280,120.2923733,,2023/11/23,,,,,,,新厝里,22.9619703,,,112
67000320,120.224226,,2023/11/23,,,,,,,仁和里,22.9591394,,,112
67000310,120.2613689,,2023/11/23,,,,,,,南灣里,22.9986674,,,112
67000010,120.3075124,,2023/11/24,,,,,,,民生里,23.3055564,,,112
67000010,120.324812,,2023/11/24,,,,,,,新東里,23.3152926,,,112
67000010,120.2988617,,2023/11/24,,,,,,,民榮里,23.3020279,,,112
67000310,120.2382911,,2023/11/24,,,,,,,中興里,23.0061926,,,112
67000320,120.2303571,,2023/11/24,,,,,,,崇善里,22.9736282,,,112
67000130,120.2108809,,2023/11/24,,,,,,,新達里,23.2414846,,,112
67000290,120.3349024,,2023/11/24,,,,,,,深坑里,22.933591,,,112
67000290,120.330578,,2023/11/24,,,,,,,五甲里,22.9465711,,,112
67000270,120.2656955,,2023/11/24,,,,,,,仁義里,22.9695788,,,112
67000340,120.20504,,2023/11/24,,,,,,,華德里,23.0216,,,112
67000370,120.199521,,2023/11/25,,,,,,,小西門里,22.984497,,,112
67000370,120.1719199,,2023/11/25,,,,,,,西賢里,23.0039814,,,112
67000270,120.2656955,,2023/11/25,,,,,,,仁義里,22.9695788,,,112
67000270,120.2455033,,2023/11/25,,,,,,,仁德里,22.9657583,,,112
67000340,120.1921233,,2023/11/25,,,,,,,大豐里,23.0078107,,,112
67000370,120.2097988,,2023/11/26,,,,,,,法華里,22.9822947,,,112
67000310,120.2584844,,2023/11/26,,,,,,,埔園里,23.0341644,,,112
67000350,120.1675902,,2023/11/26,,,,,,,淵中里,23.0438296,,,112
67000350,120.2065525,,2023/11/26,,,,,,,總頭里,23.050434,,,112
67000210,120.2584844,,2023/11/26,,,,,,,蘇林里,23.1227334,,,112
67000330,120.19537,,2023/11/26,,,,,,,新興里,22.9799434,,,112
67000330,120.1928448,,2023/11/26,,,,,,,再興里,22.9801358,,,112
67000350,120.2180947,,2023/11/27,,,,,,,安東里,23.0372738,,,112
67000350,120.2180947,,2023/11/27,,,,,,,安東里,23.0372738,,,112
67000310,120.2541575,,2023/11/27,,,,,,,崑山里,22.9988384,,,112
67000370,120.1956597,,2023/11/27,,,,,,,南廠里,22.9907039,,,112
67000320,120.2361273,,2023/11/27,,,,,,,虎尾里,22.9791309,,,112
67000270,120.2584844,,2023/11/27,,,,,,,太子里,22.9912207,,,112
67000310,120.2346848,,2023/11/28,,,,,,,五王里,23.0116465,,,112
67000310,120.2541575,,2023/11/28,,,,,,,崑山里,22.9988384,,,112
67000270,120.2656955,,2023/11/28,,,,,,,仁義里,22.9695788,,,112
67000320,120.2354061,,2023/11/28,,,,,,,和平里,22.9745842,,,112
67000340,120.1827435,,2023/11/28,,,,,,,大港里,23.0104452,,,112
67000330,120.1928448,,2023/11/28,,,,,,,廣州里,22.9841637,,,112
67000340,120.2079953,,2023/11/29,,,,,,,雙安里,23.008515,,,112
67000340,120.2202587,,2023/11/29,,,,,,,永祥里,23.0160134,,,112
67000310,120.2260293,,2023/11/29,,,,,,,西橋里,23.0134614,,,112
67000310,120.227472,,2023/11/29,,,,,,,安康里,23.0158435,,,112
67000330,120.2079953,,2023/11/29,,,,,,,大恩里,22.9548154,,,112
67000330,120.2101595,,2023/11/29,,,,,,,大忠里,22.9698014,,,112
67000280,120.2930943,,2023/11/29,,,,,,,崙頂里,22.9571231,,,112
67000280,120.2930943,,2023/11/29,,,,,,,崙頂里,22.9571231,,,112
67000120,120.1863512,,2023/11/29,,,,,,,鎮山里,23.1513391,,,112
67000120,120.1863512,,2023/11/29,,,,,,,鎮山里,23.1513391,,,112
67000290,120.3377852,,2023/11/29,,,,,,,布袋里,22.9142079,,,112
67000290,120.330578,,2023/11/29,,,,,,,五甲里,22.9465711,,,112
67000330,120.1870727,,2023/11/30,,,,,,,文南里,22.9840282,,,112
67000330,120.1870727,,2023/11/30,,,,,,,文南里,22.9840282,,,112
67000370,120.2043882,,2023/11/30,,,,,,,永華里,22.9911465,,,112
67000340,120.20504,,2023/11/30,,,,,,,華德里,23.0216,,,112
67000340,120.2079953,,2023/11/30,,,,,,,福德里,23.008515,,,112
67000310,120.2469457,,2023/11/30,,,,,,,二王里,23.0177985,,,112
67000360,120.1606244,,2023/11/30,,,,,,,王城里,23.0015093,,,112
67000120,120.1791357,,2023/11/30,,,,,,,六安里,23.1703108,,,112
67000120,120.1813004,,2023/11/30,,,,,,,東寧里,23.1624709,,,112
67000370,120.1963328,,2023/11/30,,,,,,,府前里,22.9914479,,,112
67000370,120.1956597,,2023/12/01,,,,,,,南廠里,22.9907039,,,112
67000370,120.1964522,,2023/12/01,,,,,,,五條港里,22.9948212,,,112
67000270,120.2656955,,2023/12/01,,,,,,,仁義里,22.9695788,,,112
67000310,120.2527152,,2023/12/01,,,,,,,網寮里,23.0139035,,,112
67000010,120.2988617,,2023/12/01,,,,,,,新南里,23.3100763,,,112
67000010,120.2988617,,2023/12/01,,,,,,,民榮里,23.3020279,,,112
67000370,120.1834651,,2023/12/02,,,,,,,西湖里,23.0015666,,,112
67000370,120.1719199,,2023/12/02,,,,,,,西賢里,23.0039814,,,112
67000340,120.2202587,,2023/12/02,,,,,,,仁愛里,23.0025898,,,112
67000270,120.2209801,,2023/12/02,,,,,,,二行里,22.9212251,,,112
67000310,120.2426185,,2023/12/02,,,,,,,塩行里,23.0388385,,,112
67000340,120.2040991,,2023/12/03,,,,,,,北華里,23.0008064,,,112
67000270,120.2656955,,2023/12/03,,,,,,,仁義里,22.9695788,,,112
67000350,120.2015025,,2023/12/03,,,,,,,溪東里,23.0253139,,,112
67000320,120.2130451,,2023/12/03,,,,,,,大同里,22.9839645,,,112
67000360,120.176971,,2023/12/03,,,,,,,怡平里,22.994197,,,112
67000360,120.1834651,,2023/12/03,,,,,,,建平里,22.9935103,,,112
67000370,120.1956597,,2023/12/04,,,,,,,南廠里,22.9907039,,,112
67000370,120.1963328,,2023/12/04,,,,,,,府前里,22.9914479,,,112
67000370,120.1892373,,2023/12/04,,,,,,,大涼里,22.9923029,,,112
67000340,120.2124298,,2023/12/05,,,,,,,大興里,23.0079508,,,112
67000340,120.2292752,,2023/12/05,,,,,,,力行里,23.0084185,,,112
67000340,120.2262251,,2023/12/05,,,,,,,合興里,23.0091035,,,112
67000360,120.1834651,,2023/12/05,,,,,,,建平里,22.9935103,,,112
67000270,120.2656955,,2023/12/05,,,,,,,仁義里,22.9695788,,,112
67000310,120.2541575,,2023/12/05,,,,,,,崑山里,22.9988384,,,112
67000180,120.3017453,,2023/12/06,,,,,,,豐榮里,23.0277534,,,112
67000180,120.2988617,,2023/12/06,,,,,,,唪口里,23.0471423,,,112
67000180,120.3103958,,2023/12/06,,,,,,,太平里,23.0500798,,,112
67000350,120.2195374,,2023/12/06,,,,,,,新順里,23.0436829,,,112
67000350,120.2180947,,2023/12/06,,,,,,,安東里,23.0372738,,,112
67000350,120.2094381,,2023/12/06,,,,,,,安西里,23.0310345,,,112
67000310,120.2541575,,2023/12/06,,,,,,,崑山里,22.9988384,,,112
67000340,120.2059177,,2023/12/06,,,,,,,長興里,23.0039854,,,112
67000340,120.2124298,,2023/12/06,,,,,,,大興里,23.0079508,,,112
67000370,120.2072739,,2023/12/06,,,,,,,赤嵌里,22.9972549,,,112
67000370,120.1926879,,2023/12/07,,,,,,,淺草里,22.9950875,,,112
67000310,120.2426185,,2023/12/07,,,,,,,塩行里,23.0388385,,,112
67000330,120.1776926,,2023/12/07,,,,,,,松安里,22.9248924,,,112
67000330,120.1776926,,2023/12/07,,,,,,,佛壇里,22.9195212,,,112
67000330,120.1776926,,2023/12/07,,,,,,,松安里,22.9248924,,,112
67000330,120.1776926,,2023/12/07,,,,,,,佛壇里,22.9195212,,,112
67000280,120.2995826,,2023/12/07,,,,,,,許厝里,22.9658238,,,112
67000280,120.3103958,,2023/12/07,,,,,,,歸仁里,22.9669072,,,112
67000280,120.2988617,,2023/12/07,,,,,,,八甲里,22.9746957,,,112
67000370,120.1964522,,2023/12/08,,,,,,,南美里,22.9948212,,,112
67000370,120.2108335,,2023/12/08,,,,,,,城隍里,22.9908055,,,112
67000320,120.2130451,,2023/12/08,,,,,,,大同里,22.9839645,,,112
67000320,120.2130451,,2023/12/08,,,,,,,大同里,22.9839645,,,112
67000070,120.2555998,,2023/12/08,,,,,,,東角里,23.1850701,,,112
67000070,120.2656955,,2023/12/08,,,,,,,南勢里,23.1950148,,,112
67000070,120.2534363,,2023/12/08,,,,,,,晋江里,23.18083,,,112
67000070,120.2498305,,2023/12/08,,,,,,,巷口里,23.1782361,,,112
67000070,120.2534363,,2023/12/08,,,,,,,晋江里,23.18083,,,112
67000270,120.2613689,,2023/12/09,,,,,,,一甲里,22.9771958,,,112
67000330,120.1921233,,2023/12/09,,,,,,,興農里,22.9299372,,,112
67000340,120.194407,,2023/12/09,,,,,,,元美里,23.0100026,,,112
67000340,120.2036668,,2023/12/09,,,,,,,成德里,23.0134491,,,112
67000340,120.2079953,,2023/12/10,,,,,,,福德里,23.008515,,,112
67000310,120.2656955,,2023/12/10,,,,,,,龍潭里,23.0286236,,,112
67000350,120.2195374,,2023/12/10,,,,,,,州南里,23.059791,,,112
67000350,120.1358346,,2023/12/10,,,,,,,媽祖宮里,23.0585336,,,112
67000320,120.2361273,,2023/12/10,,,,,,,虎尾里,22.9791309,,,112
67000320,120.2231441,,2023/12/10,,,,,,,崇學里,22.9778231,,,112
67000360,120.176971,,2023/12/11,,,,,,,怡平里,22.994197,,,112
67000360,120.176971,,2023/12/11,,,,,,,怡平里,22.994197,,,112
67000310,120.232521,,2023/12/11,,,,,,,塩洲里,23.0423005,,,112
67000320,120.2195374,,2023/12/11,,,,,,,崇明里,22.9685104,,,112
67000340,120.2079953,,2023/12/12,,,,,,,雙安里,23.008515,,,112
67000310,120.251994,,2023/12/12,,,,,,,正強里,23.0294884,,,112
67000330,120.2065525,,2023/12/12,,,,,,,竹溪里,22.9779397,,,112
67000330,120.1892373,,2023/12/12,,,,,,,同安里,22.9224836,,,112
67000350,120.1849082,,2023/12/13,,,,,,,溪心里,23.0509441,,,112
67000350,120.1791357,,2023/12/13,,,,,,,海西里,23.0306699,,,112
67000070,120.2534363,,2023/12/13,,,,,,,晋江里,23.18083,,,112
67000070,120.2404548,,2023/12/13,,,,,,,興農里,23.176859,,,112
67000280,120.2786746,,2023/12/13,,,,,,,南興里,22.9708824,,,112
67000280,120.2851636,,2023/12/13,,,,,,,南保里,22.96885,,,112
67000280,120.2851636,,2023/12/13,,,,,,,南保里,22.96885,,,112
67000370,120.1960656,,2023/12/13,,,,,,,兌悅里,23.000799,,,112
67000340,120.2040991,,2023/12/14,,,,,,,北華里,23.0008064,,,112
67000270,120.2656955,,2023/12/14,,,,,,,仁義里,22.9695788,,,112
67000280,120.2902105,,2023/12/14,,,,,,,後市里,22.9684618,,,112
67000280,120.2851636,,2023/12/14,,,,,,,南保里,22.96885,,,112
67000120,120.1863512,,2023/12/14,,,,,,,鎮山里,23.1513391,,,112
67000120,120.1856297,,2023/12/14,,,,,,,忠仁里,23.1588751,,,112
67000120,120.1863512,,2023/12/14,,,,,,,鎮山里,23.1513391,,,112
67000340,120.1914018,,2023/12/15,,,,,,,大和里,23.0153463,,,112
67000270,120.2310784,,2023/12/15,,,,,,,保安里,22.9231415,,,112
67000320,120.2332423,,2023/12/15,,,,,,,自強里,22.9824198,,,112
67000320,120.2361273,,2023/12/15,,,,,,,虎尾里,22.9791309,,,112
67000310,120.2382911,,2023/12/15,,,,,,,中興里,23.0061926,,,112
67000350,120.2368486,,2023/12/15,,,,,,,東和里,23.0615247,,,112
67000350,120.1964522,,2023/12/15,,,,,,,長安里,23.0646352,,,112
67000310,120.2440609,,2023/12/16,,,,,,,復華里,23.0103511,,,112
67000310,120.2656955,,2023/12/16,,,,,,,龍潭里,23.0286236,,,112
67000350,120.2209801,,2023/12/16,,,,,,,安順里,23.0500919,,,112
67000120,120.161817,,2023/12/16,,,,,,,安西里,23.1632103,,,112
67000120,120.1733631,,2023/12/16,,,,,,,建南里,23.1500415,,,112
67000070,120.2498305,,2023/12/16,,,,,,,巷口里,23.1782361,,,112
67000070,120.2498305,,2023/12/16,,,,,,,大埕里,23.1862879,,,112
67000290,120.3363438,,2023/12/16,,,,,,,北勢里,22.9695026,,,112
67000290,120.3349024,,2023/12/16,,,,,,,深坑里,22.933591,,,112
67000310,120.2772325,,2023/12/17,,,,,,,西勢里,23.0154649,,,112
67000310,120.241176,,2023/12/17,,,,,,,東橋里,23.0243778,,,112
67000350,120.1690334,,2023/12/17,,,,,,,佃西里,23.0717267,,,112
67000370,120.2097988,,2023/12/17,,,,,,,法華里,22.9822947,,,112
67000330,120.1885158,,2023/12/17,,,,,,,金華里,22.9796984,,,112
67000370,120.1963328,,2023/12/18,,,,,,,府前里,22.9914479,,,112
67000370,120.1960656,,2023/12/18,,,,,,,兌悅里,23.000799,,,112
67000350,120.2043882,,2023/12/18,,,,,,,頂安里,23.0394768,,,112
67000310,120.2426185,,2023/12/18,,,,,,,塩行里,23.0388385,,,112
67000120,120.1856297,,2023/12/18,,,,,,,忠仁里,23.1588751,,,112
67000120,120.1856297,,2023/12/18,,,,,,,忠仁里,23.1588751,,,112
67000330,120.1733631,,2023/12/18,,,,,,,鯤鯓里,22.9566809,,,112
67000320,120.2469457,,2023/12/18,,,,,,,裕聖里,22.9802195,,,112
67000350,120.1849082,,2023/12/18,,,,,,,佃東里,23.0724268,,,112
67000070,120.2267506,,2023/12/18,,,,,,,埤頭里,23.1911574,,,112
67000190,120.2923733,,2023/12/18,,,,,,,東關里,23.1363841,,,112
67000270,120.2599266,,2023/12/19,,,,,,,上崙里,22.9385802,,,112
67000290,120.3421093,,2023/12/19,,,,,,,東勢里,22.9521957,,,112
67000350,120.1185102,,2023/12/19,,,,,,,城南里,23.0567837,,,112
67000340,120.2116023,,2023/12/20,,,,,,,正覺里,23.0151428,,,112
67000340,120.2090062,,2023/12/20,,,,,,,小北里,23.00778,,,112
67000370,120.2072739,,2023/12/20,,,,,,,郡王里,22.986515,,,112
67000370,120.1956597,,2023/12/21,,,,,,,南廠里,22.9907039,,,112
67000350,120.2072739,,2023/12/21,,,,,,,溪頂里,23.0254471,,,112
67000350,120.2368486,,2023/12/21,,,,,,,東和里,23.0615247,,,112
67000310,120.2613689,,2023/12/21,,,,,,,西灣里,23.0120871,,,112
67000330,120.1885158,,2023/12/21,,,,,,,金華里,22.9796984,,,112
67000290,120.3320195,,2023/12/21,,,,,,,花園里,22.9637053,,,112
67000190,120.3003035,,2023/12/21,,,,,,,六德里,23.1716015,,,112
67000350,120.1964522,,2023/12/21,,,,,,,原佃里,23.0538947,,,112
67000340,120.2292752,,2023/12/22,,,,,,,力行里,23.0084185,,,112
67000340,120.2262251,,2023/12/22,,,,,,,合興里,23.0091035,,,112
67000320,120.2159306,,2023/12/22,,,,,,,泉南里,22.9847029,,,112
67000280,120.2851636,,2023/12/22,,,,,,,南保里,22.96885,,,112
67000190,120.2923733,,2023/12/23,,,,,,,東關里,23.1363841,,,112
67000370,120.1834651,,2023/12/24,,,,,,,西湖里,23.0015666,,,112
67000010,120.3067915,,2023/12/24,,,,,,,南興里,23.2983322,,,112
67000370,120.1834651,,2023/12/25,,,,,,,西湖里,23.0015666,,,112
67000330,120.1892373,,2023/12/25,,,,,,,同安里,22.9224836,,,112
67000330,120.1776926,,2023/12/25,,,,,,,松安里,22.9248924,,,112
67000280,120.3103958,,2023/12/25,,,,,,,歸仁里,22.9669072,,,112
67000210,120.2382911,,2023/12/26,,,,,,,安加里,23.1135653,,,112
67000260,120.3954282,,2023/12/28,,,,,,,澄山里,23.0200795,,,112
67000350,120.2180947,,2023/12/28,,,,,,,安東里,23.0372738,,,112
67000310,120.270022,,2023/12/28,,,,,,,東灣里,22.9995352,,,112
67000120,120.1791357,,2023/12/28,,,,,,,六安里,23.1703108,,,112
67000290,120.3521983,,2023/12/28,,,,,,,新光里,22.9836025,,,112
67000310,120.241176,,2023/12/29,,,,,,,東橋里,23.0243778,,,112
67000270,120.2656955,,2023/12/30,,,,,,,仁義里,22.9695788,,,112
67000370,120.2108335,,2023/12/31,,,,,,,城隍里,22.9908055,,,112
67000350,120.2043882,,2023/12/31,,,,,,,頂安里,23.0394768,,,112
67000330,120.1906803,,2023/12/31,,,,,,,喜東里,22.9423225,,,112
